review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,city,state,stars_y,review_count,main_category,delivery,outdoor_seating,reservations,wifi,cleaned_text,sentiment
41_wHwxV6KwfegDzXcj5MA,Jjf1Du78kxE0THWyBFEY9w,7sKfrJmjG6unAQeWdQUe2w,5,0,0,0,Delicious sweet sauce pizza with a crispy thin crust.  The cheese and sauce are swirled on the pizza giving it just the right amount of sweetness.  Friendly people.,2017-09-09 03:48:19,Franzone's Pizzeria & Restaurant,Philadelphia,PA,3.5,110,Pizza,True,True,False,u'free',delicious sweet sauce pizza crispy thin crust cheese sauce swirled pizza giving right amount sweetness friendly people,Positive
kxkRYwS1ZpXJnU7lzShIvQ,WO6L5yMX5LEeJuMNMjerRQ,7sKfrJmjG6unAQeWdQUe2w,1,12,2,0,"If I could give 0 stars I would. This place is TRASH. First of all they kept telling me the wrong total price so I had to keep adding more food to meet the delivery charge until I realized when I got the receipt, they added the tax after the delivery charge so it was at least $10 over the real total!!!! All this so I can satisfy my craving of sweet potato fries and what do I get. BURNT SWEET POTATO FRIES. Why even deliver them to me? Who would eat this? Disgusting. No class, all about the money.",2016-06-01 01:08:28,Franzone's Pizzeria & Restaurant,Philadelphia,PA,3.5,110,Pizza,True,True,False,u'free',could give stars would place trash first kept telling wrong total price keep adding food meet delivery charge realized got receipt added tax delivery charge least real total satisfy craving sweet potato fries get burnt sweet potato fries even deliver would eat disgusting class money,Negative
DMP4CTg7CbGbvjJqeFYAKQ,6MgFlfNAZn9I4OXg3rodvg,7sKfrJmjG6unAQeWdQUe2w,5,0,0,0,Their service is amazing.   I ordered a pizza for delivery. (Love their pizza.)  The order was inadvertently written as a pickup.  I called and they apologize.  However they offered to make me a new one and deliver it all free of charge.  I am really impressed.,2018-01-24 22:33:18,Franzone's Pizzeria & Restaurant,Philadelphia,PA,3.5,110,Pizza,True,True,False,u'free',service amazing ordered pizza delivery love pizza order inadvertently written pickup called apologize however offered make new one deliver free charge really impressed,Positive
F80zRFHElg8CWXjz4ES2Aw,N9bnL8pE9lVcUakEmCwIUA,7sKfrJmjG6unAQeWdQUe2w,4,0,0,0,"Four stars for the pizza, which was excellent. The sauce had the right amount of sweetness, and the cheese was fresh and not overcooked as one may see outside of NYC. That's the good news. Now the bad. What's up with their ceaser salad? Skimpy on the chicken and hardly any dressing. Why bother to offer if you can't deliver. A ceaser salad is relatively simple and cheap to make so one would expect more than 8 little pieces of chicken. And I mean little as in smaller than a chicken nugget. But the pizza was the best by far and I can't wait to get another pie.",2016-10-03 19:16:16,Franzone's Pizzeria & Restaurant,Philadelphia,PA,3.5,110,Pizza,True,True,False,u'free',four stars pizza excellent sauce right amount sweetness cheese fresh overcooked one may see outside nyc thats good news bad whats ceaser salad skimpy chicken hardly dressing bother offer cant deliver ceaser salad relatively simple cheap make one would expect little pieces chicken mean little smaller chicken nugget pizza best far cant wait get another pie,Positive
Ns4rBVgX63ORVGIJEdBvig,_aNhS8P_ZKdhuekobjqsLA,7sKfrJmjG6unAQeWdQUe2w,4,0,0,0,"Ordered a meatball parm hero to go, very good! Bread was amazing and toasted to perfection. Sauce was excellent. Could've used some more cheese. 

They were nice over the phone, had my order ready 15 mins after the call. Very nice when picking up as well. I'll be back!",2015-06-10 01:22:21,Franzone's Pizzeria & Restaurant,Philadelphia,PA,3.5,110,Pizza,True,True,False,u'free',ordered meatball parm hero go good bread amazing toasted perfection sauce excellent couldve used cheese nice phone order ready mins call nice picking well ill back,Positive
uWk8x-mAetuvysp6mZNTDw,2ZoswU5DcwKmHEwin4RsEw,7sKfrJmjG6unAQeWdQUe2w,4,0,0,0,"I say they have a solid pizza, based on getting slices there twice. Large, thin/foldable, with the right amount of cheese/sauce and a crust you'll want to finish. The second time I walked in about 5-10 minutes after closing, but they still were down to sell whatever slices they had, so they seem like decent folk. Getting a pie should only be better, which I hope to do soon. They're a block away from Main st., so if you're in the area for the evening, they're quite accessible.

Edit: After having ordered a couple pies from them, as expected they were great. I have to say, the pies are smaller than expected, particularly given the largeness of their individual slices. I'd dock them a point for their pies being smaller than what I'd expect for a typical pie, and a bit pricier too ($16). Oh well :\  If you overlook that though, you're in for a delicious treat. For myself personally, they were the tastiest NY style pizzas I've had in Philly thus far. Cheese, sauce and crust were all on point (I was really surprised by the crust...it's hard to find crust this tasty around here). I have to mention that they do this strange swirly thing with the sacuce/cheese, so that they're next to each other, and not layered on top of  one other (it's kind of like a margarita pie, except in a swirl instead of in splotches). Don't worry about that, the texture and tastes is just fine when you take a big bite into it. 

Anyhow, TL;DR  if you're in the Manayunk/Roxborough area, I highly recommend making them your go-to pizza place.",2015-08-20 16:02:21,Franzone's Pizzeria & Restaurant,Philadelphia,PA,3.5,110,Pizza,True,True,False,u'free',say solid pizza based getting slices twice large thinfoldable right amount cheesesauce crust youll want finish second time walked minutes closing still sell whatever slices seem like decent folk getting pie better hope soon theyre block away main st youre area evening theyre quite accessible edit ordered couple pies expected great say pies smaller expected particularly given largeness individual slices id dock point pies smaller id expect typical pie bit pricier oh well overlook though youre delicious treat personally tastiest ny style pizzas ive philly thus far cheese sauce crust point really surprised crustits hard find crust tasty around mention strange swirly thing sacucecheese theyre next layered top one kind like margarita pie except swirl instead splotches dont worry texture tastes fine take big bite anyhow tldr youre manayunkroxborough area highly recommend making goto pizza place,Positive
mMwnX1vc3tQUeDNS2wiKFw,f10WH1fXhy-68r4AEEhAWA,9OG5YkX1g2GReZM0AskizA,4,0,0,0,"Great bar Happy Hour 4-7 every day. Wine & Drafts $3, $5 pizza, $4.50 apps. To-go Dinners and lunches are very reasonable and fast. Staff are as friendly as it gets.",2016-01-30 03:16:46,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',great bar happy hour every day wine drafts pizza apps togo dinners lunches reasonable fast staff friendly gets,Positive
rkDzWtbZ2_en8HZDCUbF1Q,-TbX3AYOIEyo6-b67MT8eA,9OG5YkX1g2GReZM0AskizA,1,0,0,0,"Please, this place makes a semi-new menu and raised their prices. The food is very mediocre. i just started cooking and i make a couple pasta dishes which include spaghetti and lemon chicken piccatta.  As a beginner in cooking I can judge this place's food is horrible. A day after the food looked like it had been out for weeks. Good food can last for a day or two.When i went in there to eat the hostess was nice. first, we ordered a glass a wine. he poured the wine, missed the glass and some spilled on the table and he just ignored it. hello. idiot. waitressing 101. go back. well needless to say. not worth your money at all. ive been there during happy hour with girlfriends and its fine. not a 'high end' restaurant by any means even though they try to make it that way.",2013-04-11 02:40:03,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',please place makes seminew menu raised prices food mediocre started cooking make couple pasta dishes include spaghetti lemon chicken piccatta beginner cooking judge places food horrible day food looked like weeks good food last day twowhen went eat hostess nice first ordered glass wine poured wine missed glass spilled table ignored hello idiot waitressing go back well needless say worth money ive happy hour girlfriends fine high end restaurant means even though try make way,Negative
1xU-7HSEvrS2Gf7j0yzWGA,mR1GTyurdcuhq7LE90V2Eg,9OG5YkX1g2GReZM0AskizA,1,2,0,0,"Food showed up cold, salmon was raw inside, plastic in the dessert, fatty lamb chops and some sort of stringy thing at the bottom of my wine glass!! The service was great though.",2016-04-23 04:14:30,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',food showed cold salmon raw inside plastic dessert fatty lamb chops sort stringy thing bottom wine glass service great though,Negative
9g2l7g0yd-26vZLVcdBvew,zira3StlLXuENbbnTvNhMg,9OG5YkX1g2GReZM0AskizA,5,0,0,0,"Troy and his staff always make it a really good time at the Macaroni Grill I've been here several times for birthdays and special events they've always taken care of us.
Fantastic food fantastic people.
Never had a bad time here.",2017-04-30 19:14:16,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',troy staff always make really good time macaroni grill ive several times birthdays special events theyve always taken care us fantastic food fantastic people never bad time,Positive
0cVBBJZKgbyES62Efj2QJQ,6Ym-TckIrEDa5YkIPDcA2Q,9OG5YkX1g2GReZM0AskizA,1,1,1,0,"First off if there was a lesser rating I could give it I would. Never in my whole entire life have I ever been to a place that handled a situation so horribly. So a group of us went in for Valentine's Day, we had a reservation for 8 and were sat by 845, no big deal we were just a bit cranky and hungry. The host was very nice and was trying her best. 
 We finally get sat and get drinks ordered and Our appetizers. It's going well, our server was nice and we were happy. Now this is where it goes down hill. Our appetizers come out about 5-10 mins apart. We brushed it off. A party that got sat after us were now getting their entrees? We start getting irritable at this time we've been in the restaurant for 2 hours. We finally start getting out entrees. 5 people are missing theirs. Sever comes over tells our friend their out of what she wanted. Would've been nice to know before everyone stared receiving their food. But she got to pick whatever she wanted for free, not bad. Everyone is now done with their meals and My friend beside me never got her food. By this time the restaurant is basically empty. The manager comes over and just goes "" what did you have"" my friend told her then she just walked away. No apology. Nothing. Her food finally comes out and she asks our sever why was she just now receiving her food? He replies with ""oh you know the kitchen gets slammed, things happen"" our jaws nearly hit the floor. Granted they comped her meal. But everything was poorly executed and the manager never stopped by to apologize, our server never apologized. 
  I guessed they assumed that they were gonna go down in flames cause they thought passing out a $5 off coupon for next time would do anything. Safe to say we spent 3 hours in a restaurant for a lousy experience. The food was decent but not worth it. Like the saying goes "" you can fix lousy food with great service but you can't fix lousy service with great food"" and we don't ever, ever plan on coming back here. I get that it was Valentine's Day and it was busy, completely understood but it's the mangers job to smooth over the situation. Comping the food is great but that doesn't fix anything. Get it together macaroni grill.",2015-02-16 19:26:02,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',first lesser rating could give would never whole entire life ever place handled situation horribly group us went valentines day reservation sat big deal bit cranky hungry host nice trying best finally get sat get drinks ordered appetizers going well server nice happy goes hill appetizers come mins apart brushed party got sat us getting entrees start getting irritable time weve restaurant hours finally start getting entrees people missing sever comes tells friend wanted wouldve nice know everyone stared receiving food got pick whatever wanted free bad everyone done meals friend beside never got food time restaurant basically empty manager comes goes friend told walked away apology nothing food finally comes asks sever receiving food replies oh know kitchen gets slammed things happen jaws nearly hit floor granted comped meal everything poorly executed manager never stopped apologize server never apologized guessed assumed gon na go flames cause thought passing coupon next time would anything safe say spent hours restaurant lousy experience food decent worth like saying goes fix lousy food great service cant fix lousy service great food dont ever ever plan coming back get valentines day busy completely understood mangers job smooth situation comping food great doesnt fix anything get together macaroni grill,Positive
7coGRlBDcC4xaPkgPEuL9Q,K60nMbgc9Hs1b4NicDAg3A,9OG5YkX1g2GReZM0AskizA,4,0,0,1,"Great ambiance, good service and the food is delicious!",2012-03-01 05:54:57,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',great ambiance good service food delicious,Positive
wtCN5b8nAFKo3ou_eIUBnQ,pq3zoXu8DZ90PyKjnc1cZg,9OG5YkX1g2GReZM0AskizA,3,0,0,0,"I enjoy coming here with my hubby for grown- up meals and drinks. We allways have a good time with the wait staff, whom are knowlageable and friendly. Lunch  today was no exception, we had a supper yummy peach Belini frozen drink WOW! New Summer fav!",2017-05-26 20:54:25,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',enjoy coming hubby grown meals drinks allways good time wait staff knowlageable friendly lunch today exception supper yummy peach belini frozen drink wow new summer fav,Positive
tuoglRlUtn0l8RbhknLZzQ,xeq7cdCyt8sCpLsmii2ElQ,9OG5YkX1g2GReZM0AskizA,4,0,0,0,"Italian food consistent and always tastes good when we go. Portions are good for splitting
it was the great service i appreciate. Our server  Amanda was kind enough to run the items my son left behind out to the parking lot.  Never had bad service or food!! Luv this place",2014-10-11 22:00:28,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',italian food consistent always tastes good go portions good splitting great service appreciate server amanda kind enough run items son left behind parking lot never bad service food luv place,Positive
wrJtbsbRMEC6KqS6j0u4zA,a6E2vlWZtyoOjVyY65ILVw,9OG5YkX1g2GReZM0AskizA,3,0,0,0,"Went here for the first time a few days ago and had lunch. Although it is a chain restaurant, I really liked it. The decor was nice and provided sort of a classy atmosphere. It was not very busy so we were seated quickly but the hostess was not the greatest, basically just handing us some menus and walking away. No explanation of the menu or any specials or anything. Thankfully, our server was very nice and walked us through the menu since we had never been there. While there were a lot of options on the menu for lunch, the prices seemed to be what I would pay for dinner. It didn't seem like much of a lunch special to me. We got our drinks fast and some hot, fresh out of the oven bread that was so yummy, we quickly devoured the whole loaf. My husband got the create your own pasta with the garlic cream sauce with pene, shrimp, and mushrooms. We both agreed that the sauce was a bit of a let down. It was not very creamy or garlicy. Next time he's going to go with the alfredo. I had the meatball sliders with garlic Parmesan fries. The sliders were fantastic. The meatballs were so good, I could have been happy with just a plate of those, but putting them on the buttered buns made them even better, The order comes with three, which was the perfect amount, but the glutton in me wanted more. The fries were ok. They were very thin cut, but could have used a lot more garlic, they were pretty much just regular fries with a bit of cheese on top. Overall, I enjoyed the meal and we plan to go back to try some dinner items and maybe dessert.",2012-02-02 15:11:10,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',went first time days ago lunch although chain restaurant really liked decor nice provided sort classy atmosphere busy seated quickly hostess greatest basically handing us menus walking away explanation menu specials anything thankfully server nice walked us menu since never lot options menu lunch prices seemed would pay dinner didnt seem like much lunch special got drinks fast hot fresh oven bread yummy quickly devoured whole loaf husband got create pasta garlic cream sauce pene shrimp mushrooms agreed sauce bit let creamy garlicy next time hes going go alfredo meatball sliders garlic parmesan fries sliders fantastic meatballs good could happy plate putting buttered buns made even better order comes three perfect amount glutton wanted fries ok thin cut could used lot garlic pretty much regular fries bit cheese top overall enjoyed meal plan go back try dinner items maybe dessert,Positive
nX0JZTl4yDzoLJ0GTwt0qw,asnjjld-WGVHRllpMuml_g,9OG5YkX1g2GReZM0AskizA,1,1,0,0,"I recently dined there for a birthday gathering. The restaurant was mostly vacant and our 20 person party was placed in the back. We were assigned 1 waiter who worked his hardest to serve a party so large; however, drinks were late and not refilled, silverware was dirty with old food from previous customers (in multiple sets), and food came out late. I have worked customer service and usually ignore the small mistakes. We are all human. However, our waiter should not have been alone in serving a party so large. 

Moreover, a glass shard damaged my pants and scratched me from sitting on my chair. The manager on duty gave me a bandaid and contact information to relay my experience. I feel like I needed to explain my experience and my disappointment of the way the situation was handled to the point of not returning. We paid for our meal in full and left with a bloody rip in my pants.",2017-06-28 19:59:46,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',recently dined birthday gathering restaurant mostly vacant person party placed back assigned waiter worked hardest serve party large however drinks late refilled silverware dirty old food previous customers multiple sets food came late worked customer service usually ignore small mistakes human however waiter alone serving party large moreover glass shard damaged pants scratched sitting chair manager duty gave bandaid contact information relay experience feel like needed explain experience disappointment way situation handled point returning paid meal full left bloody rip pants,Negative
Fc-EysLAKXR4dO4QXpqbdQ,my6MvpuNx82w_vFPVVu11A,9OG5YkX1g2GReZM0AskizA,2,0,2,0,"There is a weird smell when you walk in the door... Not sure what it resembles. The bread was gross, and the food not much better. I should have expected as much because it's macaroni grill, but still. This is the top choice first date restaurant of frat boys trying to be fancy. Meh, at least it's edible.",2016-03-18 22:03:40,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',weird smell walk door sure resembles bread gross food much better expected much macaroni grill still top choice first date restaurant frat boys trying fancy meh least edible,Positive
Lf4U0cCdM6T-cdN4J8-lig,D-yc0wNqI2PUEHfuUEhitQ,9OG5YkX1g2GReZM0AskizA,1,2,0,0,"If you like SALT, eat here. I should have refused the buffalo chicken dish, but didn't.. Thought I would just give it a THUMBS DOWN on Yelp.  WAY TOO MUCH SALT!!",2016-05-08 14:46:01,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',like salt eat refused buffalo chicken dish didnt thought would give thumbs yelp way much salt,Negative
lkFCDfXBfRZ0lwWAnBlecQ,c9QxiWrgMBUUb3kwfjX_Vw,9OG5YkX1g2GReZM0AskizA,5,1,0,1,"I was surprised to see such low marks on this one... we had a great time! Food was amazing and service was quick/attentive. We sat down after a half-hour wait, and our meals were ready (no joke) in about ten minutes. We ordered appetizers but our main course was so quick, it beat it and the staff threw the appetizer in free. We couldn't be happier and would easily recommend this location for those wanting to get out.",2017-03-06 20:42:51,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',surprised see low marks one great time food amazing service quickattentive sat halfhour wait meals ready joke ten minutes ordered appetizers main course quick beat staff threw appetizer free couldnt happier would easily recommend location wanting get,Positive
UwPSRKF3uYlANk-i-LWBww,IGF9WmYwT1Q_dSVSOm7L_w,9OG5YkX1g2GReZM0AskizA,1,0,0,0,"We ate here a few weeks ago and enjoyed the food.  So we decided to go back and have a nice dinner.  The place was crowded and we had to wait 30 minutes for a table.  Once seated our server took our order which was a main entrée and a side salad.  In about 5 to 10 minutes we received our salads.  Everything was going just fine; we finished our salads and were enjoying the bread and wine.  

After some time we realized we had drank two glasses of wine and finished the bread, but had not received our entrée.  Our waiter never came by to check on us or explain why it was taking so long to get our entrée.  So we asked the manager if she could check our order.  Come to find out the waiter never placed our order! 

We sat there for an hour eating salad, bread and wine and our order was never entered.  We were giving the place the benefit of the doubt that they were busy and had gotten backed-up in the kitchen. We even over heard the table next to us ask our same waiter why it was taking so long to get their order.  We just did not realize how much time had passed until we ran out of conversation.  Wow!  The level of incompetence at this place is extraordinary. 

The manager was very apologetic.  She was embarrassed at the level of service we received and made no excuses.  She of course comp our meal and offered to expedite the order so we could eat.  However, there is no excuse for this type of mistake.  Hiring staff that are incompetence is unacceptable.   Unfortunately, we will not be supporting a business that can't hire a professional waitstaff.",2015-02-03 01:49:00,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',ate weeks ago enjoyed food decided go back nice dinner place crowded wait minutes table seated server took order main entre side salad minutes received salads everything going fine finished salads enjoying bread wine time realized drank two glasses wine finished bread received entre waiter never came check us explain taking long get entre asked manager could check order come find waiter never placed order sat hour eating salad bread wine order never entered giving place benefit doubt busy gotten backedup kitchen even heard table next us ask waiter taking long get order realize much time passed ran conversation wow level incompetence place extraordinary manager apologetic embarrassed level service received made excuses course comp meal offered expedite order could eat however excuse type mistake hiring staff incompetence unacceptable unfortunately supporting business cant hire professional waitstaff,Positive
A4bABlhyOAaPlc7ig7SLnQ,sBTp3GPH2-YomCo-9-BWhw,9OG5YkX1g2GReZM0AskizA,1,2,0,0,"Brought the family here a few nights ago for dinner. After being seated, we sat for about 15 min without even being asked if we would like a glass of water.  So we grabbed our stuff and headed out the door. We will stick to the Olive Garden in the future.",2014-07-29 01:04:19,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',brought family nights ago dinner seated sat min without even asked would like glass water grabbed stuff headed door stick olive garden future,Neutral
qPh7ZgODJubUKkZYR0jEEw,3XyC7a6Sb2x0tBEsSdA2YQ,9OG5YkX1g2GReZM0AskizA,4,0,0,0,"There are not many chains that deserve any kind of kudos for their food, but this Romano's is about as close as they come. As is my usual chain policy, I only went there because my mother in law was buying:) 
I had the chicken scaloppini and it exceeded my expectations, not that I have high expectations at a Italian chain restaurant. To their credit, the restaurant was clean and well lit, and we had attentive service. However, if I'm craving Italian and I'm footing the bill, La Strada is my first choice.",2011-01-10 23:37:36,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',many chains deserve kind kudos food romanos close come usual chain policy went mother law buying chicken scaloppini exceeded expectations high expectations italian chain restaurant credit restaurant clean well lit attentive service however im craving italian im footing bill la strada first choice,Positive
sESlqk0Q_GJPKZJGEc6zzw,xC8CT98n1LE-CR0KSdp92A,9OG5YkX1g2GReZM0AskizA,5,0,0,1,"Our fave go to Italian place.  Love the atmosphere, smells wonderful and the food is excellent.  The hot loaf of bread is simply delicious.  The meal cost is good and they often have coupons.  Best all around .",2013-08-15 22:42:08,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',fave go italian place love atmosphere smells wonderful food excellent hot loaf bread simply delicious meal cost good often coupons best around,Positive
9U7N9BUN9a4ON449bl1OCg,jJD5J33t04LRFVHMVoXchg,9OG5YkX1g2GReZM0AskizA,3,1,0,0,"We came here for a change as we hadn't eaten here in quite  a while. The hostess seated us promptly within moments of our arrival. Next, came Joe our server who took excellent care of our needs. 

We started with Calamari as an appetizer which was excellent. My wife had the blu salad which she said was great. I had the Capris salad which was excellent. Next my wife ordered the mix grill which was way to spiceynfor her as they used way too many  red peppers. 

I ordered the steak med rare and it was cook perfectly, but was way tuff and had no flavor. If it wasn't for Joe's service I would have given 2 stars",2015-05-27 05:06:17,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',came change hadnt eaten quite hostess seated us promptly within moments arrival next came joe server took excellent care needs started calamari appetizer excellent wife blu salad said great capris salad excellent next wife ordered mix grill way spiceynfor used way many red peppers ordered steak med rare cook perfectly way tuff flavor wasnt joes service would given stars,Positive
0p86c8YCu2tX3SvGT-ev1Q,jp5VLXSsY8ImGYBmAyaE6w,9OG5YkX1g2GReZM0AskizA,2,0,0,0,"We stopped in for lunch- as my husband was having a recollection of a great chicken and pasta meal he had a year or so ago- I looked over the menu and ordered a Bibb and blue salad, crispy artichoke appetizer and pomodoro soup. He had chicken Marsala. Our server was Denise. It was early, 1140 or so- not busy or rushed to say in the least. Our order was brought to us in a timely manner, my husband enjoyed the mushrooms in the entree, the chicken was cold around the edges and a bit chewy. I had a salad with greens that were not as fresh as I like, the dressing was flavorless and the artichokes were definitely  NOT crispy- but tasted ok. My husband had to ask for Parmesan and cracked pepper, also the soup was forgotten and cold when served. I can't understand some of the reviews with 4 stars- as this meal was not terrible, but freshness and adequate temperature were seriously lacking. Our bright spot was the male who was attentive, smiled and had a great attitude overall. Our waitress needed a little help in the customer service area. I would say that this meal was not a terrible experience, but I gave it two stars for a really good reason. Maybe next time.",2018-02-02 20:57:59,Romano's Macaroni Grill,Reno,NV,2.5,339,Italian,True,True,True,u'free',stopped lunch husband recollection great chicken pasta meal year ago looked menu ordered bibb blue salad crispy artichoke appetizer pomodoro soup chicken marsala server denise early busy rushed say least order brought us timely manner husband enjoyed mushrooms entree chicken cold around edges bit chewy salad greens fresh like dressing flavorless artichokes definitely crispy tasted ok husband ask parmesan cracked pepper also soup forgotten cold served cant understand reviews stars meal terrible freshness adequate temperature seriously lacking bright spot male attentive smiled great attitude overall waitress needed little help customer service area would say meal terrible experience gave two stars really good reason maybe next time,Positive
lt-tsizQin_wNCkQv71YPQ,qWSAH4MzFbHV6UsseJVlZg,dUctvEfHQccW_uxtRup2QQ,1,0,0,0,"I had a horrible experience here. The waiter was great but as I got my appetizer, there was it has a hair in it.
Next the noodles came out mine was fine but my friend has a huge hair in his. I thought he was joking until he told me. After that it ruined my appetite, I gave the noodles back and they didn't even give me a new one, I thought I should've got the food for free at that point.. never eating here again",2015-12-20 20:36:40,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',horrible experience waiter great got appetizer hair next noodles came mine fine friend huge hair thought joking told ruined appetite gave noodles back didnt even give new one thought shouldve got food free point never eating,Positive
Xo1prHzc6TAMWISWDyH50Q,KSRsHYuPIh7A7rBxbEP2ig,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,"I just moved to St Petersburg from IL and am still finding my way around.  A friend was in town and after a day at Busch Gardens we were starved.  I remembered seeing Tsunami when  I was at the nearby Home Depot and the place looked appealing.  I checked the reviews on Yelp and decided to give it a try.  For a Holiday weekend it was crowded, but it didn't take too long to get seated at a Hibachi table.  I have been a huge Benihana fan in the past and enjoy this style of restaurant.  I noticed there were a lot of drinks specials on the menu and the pricing seemed very reasonable compared to Benihana.  There was one guest at the table who had a lot of questions and special requests which took some time to get sorted out, but once she was accommodated, the service moved more quickly.  Not the servers fault.  The portions were huge!  I also didn't expect to get noodles in addition to rice, but it made for some quality left overs the next day.  I ordered the shrimp, scallop and filet teppanyaki and like I stated prior the portions were generous, the fried rice was ok, just rice and egg, no veggies or proteins mixed in - pretty basic, but it was well seasoned.  I was impressed with the scallops and the shrimp and quality of the filet.  All was cooked properly, and the chef was entertaining and efficient.  While the reviews for Tsunami were mixed on Yelp, I would not hesitate to come back and bring friends.  It was an enjoyable experience and a good value.",2016-09-06 00:57:55,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',moved st petersburg il still finding way around friend town day busch gardens starved remembered seeing tsunami nearby home depot place looked appealing checked reviews yelp decided give try holiday weekend crowded didnt take long get seated hibachi table huge benihana fan past enjoy style restaurant noticed lot drinks specials menu pricing seemed reasonable compared benihana one guest table lot questions special requests took time get sorted accommodated service moved quickly servers fault portions huge also didnt expect get noodles addition rice made quality left overs next day ordered shrimp scallop filet teppanyaki like stated prior portions generous fried rice ok rice egg veggies proteins mixed pretty basic well seasoned impressed scallops shrimp quality filet cooked properly chef entertaining efficient reviews tsunami mixed yelp would hesitate come back bring friends enjoyable experience good value,Positive
MzoNUz2z9wEsm9rkzqkNlw,Zl3FKUYajocO8HOZBHZybw,dUctvEfHQccW_uxtRup2QQ,5,1,0,1,"Parking lot was a bit small and crowded (a good sign).  I was greeted and brought directly to my table immediately (I did make a reservation).  I ordered the Chicken/Filet Tapanyaki with an avocado roll. Salad was a bit too garlicky for my taste.  Soup was hot and tasty (metal spoon and not a traditional spoon).  Avocado Roll was great!

Dinner - Good show.  Very personable chef.  Talented.  Fried rice is the norm (no upcharge).  Veggies were hot and still crunchy.",2016-12-04 18:09:37,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',parking lot bit small crowded good sign greeted brought directly table immediately make reservation ordered chickenfilet tapanyaki avocado roll salad bit garlicky taste soup hot tasty metal spoon traditional spoon avocado roll great dinner good show personable chef talented fried rice norm upcharge veggies hot still crunchy,Positive
4mQB_GKC-f5GPoDr3ZyxRA,eGaXJA3sbACoK86PN5-Znw,dUctvEfHQccW_uxtRup2QQ,4,0,0,0,"It's date night!! We would usually head down town, but had to drop little man off at the sister in law's. 
Salad was not a salad. Lettuce and the ginger dressing :(. However they have a full bar. The atmosphere is nice. Tonight is a quiet night due to weather, so if you want to eat at the grill make a reservation. The food at the grill is excellent and you will have left overs. 
Sushi is great!! Never disappointing. Ordered the soft shell crab for the first time as an app. It's ok. More breading then meat. Edamame is better!!

This is not the place got my low carb diet, but delicious!",2014-06-11 23:03:18,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',date night would usually head town drop little man sister laws salad salad lettuce ginger dressing however full bar atmosphere nice tonight quiet night due weather want eat grill make reservation food grill excellent left overs sushi great never disappointing ordered soft shell crab first time app ok breading meat edamame better place got low carb diet delicious,Positive
FK1nKjZJarnQwX4ldgNGHw,3do3B1KNDsi0dpY9nzFUZA,dUctvEfHQccW_uxtRup2QQ,2,1,0,0,"Not so good teppanyaki. Not so bad, but the flavors just don't add up to much. The service seemed a bit disorganized. Mackeral sushi was dry.",2011-02-15 01:59:18,Tsunami Japanese Steakhouse,Saint Petersburg,FL,3.0,212,Steakhouses,False,False,True,'no',good teppanyaki bad flavors dont add much service seemed bit disorganized mackeral sushi dry,Positive
